交通类型代码,交通类型中文,route_id,agency_id,route_short_name,route_long_name,route_desc,route_type,route_color,route_long_name_泰文,route_long_name_英文,中文展示名,中文名状态,中文名依据URL
3,公交车,2460,BMTA,2-7 (50),พระราม 7 - สวนลุมพินี;RAMA VII Bridge - Lumphini Park,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,พระราม 7 - สวนลุมพินี,RAMA VII Bridge - Lumphini Park,,未提供中文；保留泰文/英文原名,
3,公交车,2464,BMTA,3-42 (62),สาธุประดิษฐ์ - อนุสาวรีย์ชัยสมรภูมิ;Sathupradit - Victory Monument,รถโดยสารประจำทาง ขสมก รถปรับอากาศ;Bangkok Mass Transit Authority Air Condition,3,0000e6,สาธุประดิษฐ์ - อนุสาวรีย์ชัยสมรภูมิ,Sathupradit - Victory Monument,,未提供中文；保留泰文/英文原名,
3,公交车,2470,TSB,4-13 (75),พุทธบูชา - หัวลำโพง;Buddha worship - Hua Lamphong,รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,พุทธบูชา - หัวลำโพง,Buddha worship - Hua Lamphong,,未提供中文；保留泰文/英文原名,
3,公交车,2471,BMTA,2-43 (49),กรุงเทพอภิวัฒน์ - หัวลำโพง;Krung Thep Aphiwat - Hua Lamphong,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,กรุงเทพอภิวัฒน์ - หัวลำโพง,Krung Thep Aphiwat - Hua Lamphong,,未提供中文；保留泰文/英文原名,
3,公交车,2472,BMTA,2-7 (50),พระราม 7 - สวนลุมพินี;RAMA VII Bridge - Lumphini Park,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,ff0000,พระราม 7 - สวนลุมพินี,RAMA VII Bridge - Lumphini Park,,未提供中文；保留泰文/英文原名,
3,公交车,2473,BMTA,1-38 (60),สวนสยาม - สถานีรถไฟฟ้าสนามไชย;Siam Park - MRT Sanam Chai,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,สวนสยาม - สถานีรถไฟฟ้าสนามไชย,Siam Park - MRT Sanam Chai,,未提供中文；保留泰文/英文原名,
3,公交车,2475,BMTA,63,MRT พระนั่งเกล้า - อนุสาวรีย์ชัยสมรภูมิ;MRT Phra Nang Klao - Victory Monument,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,MRT พระนั่งเกล้า - อนุสาวรีย์ชัยสมรภูมิ,MRT Phra Nang Klao - Victory Monument,,未提供中文；保留泰文/英文原名,
3,公交车,2476,BMTA,2-14 (70),ประชานิเวศน์ 3 - สนามหลวง;Prachaniwet 3 - Sanamluang,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,ประชานิเวศน์ 3 - สนามหลวง,Prachaniwet 3 - Sanamluang,,未提供中文；保留泰文/英文原名,
3,公交车,2477,TSB,3-45 (77),หมอชิต 2 - เซ็นทรัลพระราม 3;Mochit 2 - Central RAMA 3,รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,หมอชิต 2 - เซ็นทรัลพระราม 3,Mochit 2 - Central RAMA 3,,未提供中文；保留泰文/英文原名,
3,公交车,2482,TSB,2-19 (127),ตลาดบางบัวทอง - บางลำพู;Bang Buathong Market - Bang Lamphu,รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,ตลาดบางบัวทอง - บางลำพู,Bang Buathong Market - Bang Lamphu,,未提供中文；保留泰文/英文原名,
3,公交车,2484,TSB,2-16 (104),ปากเกร็ด - หมอชิต 2;Pakkred - Mochit 2,รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,ปากเกร็ด - หมอชิต 2,Pakkred - Mochit 2,,未提供中文；保留泰文/英文原名,
3,公交车,2491,BMTA,2-20 (134),ม.บัวทองเคหะ - หมอชิต 2;Buathong Keha Village - Mochit 2,รถโดยสารประจำทาง ขสมก รถปรับอากาศ;Bangkok Mass Transit Authority Air Condition,3,0000e6,ม.บัวทองเคหะ - หมอชิต 2,Buathong Keha Village - Mochit 2,,未提供中文；保留泰文/英文原名,
3,公交车,2494,BMTA,166 ศูนย์ราชการ,ศูนย์ราชการแจ้งวัฒนะ - อนุสาวรีย์ชัยสมรภูมิ;Government Complex - Victory Monument,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,ff0000,ศูนย์ราชการแจ้งวัฒนะ - อนุสาวรีย์ชัยสมรภูมิ,Government Complex - Victory Monument,,未提供中文；保留泰文/英文原名,
3,公交车,2497,BMTA,3-18 (145),แพรกษาบ่อดิน - หมอชิต 2;Praksa-Bodin - Mochit 2,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,แพรกษาบ่อดิน - หมอชิต 2,Praksa-Bodin - Mochit 2,,未提供中文；保留泰文/英文原名,
3,公交车,2499,BMTA,1-25 (543),ลำลูกกา คลอง 7 - บางเขน;Lumlukka Klong 7 - Bangkhen,รถโดยสารประจำทาง ขสมก รถปรับอากาศ มาตรฐาน 2 ยูโรทู/เทียบเท่า;Bangkok Mass Transit Authority Air Condition Stadard 2 EURO II,3,fe9a2e,ลำลูกกา คลอง 7 - บางเขน,Lumlukka Klong 7 - Bangkhen,,未提供中文；保留泰文/英文原名,
3,公交车,2501,BMTA,1-36 (26),มีนบุรี - หมอชิต 2;Minburi - Mo Chit 2,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,FF0000,มีนบุรี - หมอชิต 2,Minburi - Mo Chit 2,,未提供中文；保留泰文/英文原名,
3,公交车,2504,BMTA,2-37 (3),คลองสาน - กรุงเทพอถิวัฒน์;Klongsan - Krung Thep Aphiwat,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,ff0000,คลองสาน - กรุงเทพอถิวัฒน์,Klongsan - Krung Thep Aphiwat,,未提供中文；保留泰文/英文原名,
3,公交车,2506,BMTA,178 เสริม,นวมินทร์ - เกษตร;Nawamin - Kaset,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,ff0000,นวมินทร์ - เกษตร,Nawamin - Kaset,,未提供中文；保留泰文/英文原名,
3,公交车,2510,BMTA,2-20 (134),ม.บัวทองเคหะ - หมอชิต 2;Buathong Keha Village - Mochit 2,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3 (พิเศษ);Bangkok Mass Transit Authority Ordinary Standard 3 (special),3,ff0000,ม.บัวทองเคหะ - หมอชิต 2,Buathong Keha Village - Mochit 2,,未提供中文；保留泰文/英文原名,
3,公交车,2515,BMTA,1-38 (60),สวนสยาม - สถานีรถไฟฟ้าสนามไชย;Siam Park - MRT Sanam Chai,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3 (พิเศษ);Bangkok Mass Transit Authority Ordinary Standard 3 (special),3,ff0000,สวนสยาม - สถานีรถไฟฟ้าสนามไชย,Siam Park - MRT Sanam Chai,,未提供中文；保留泰文/英文原名,
3,公交车,2516,BMTA,3-42 (62),สาธุประดิษฐ์ - อนุสาวรีย์ชัยสมรภูมิ;Sathupradit - Victory Monument,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,ff0000,สาธุประดิษฐ์ - อนุสาวรีย์ชัยสมรภูมิ,Sathupradit - Victory Monument,,未提供中文；保留泰文/英文原名,
3,公交车,2517,TSB,1-24E (538E),มทร.ธัญบุรี - รพ.สงฆ์ (ทางด่วน);RMUTT Thanyaburi - Priest Hospital (Expressway),รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,มทร.ธัญบุรี - รพ.สงฆ์ (ทางด่วน),RMUTT Thanyaburi - Priest Hospital (Expressway),,未提供中文；保留泰文/英文原名,
3,公交车,2519,TSB,1-2E (34E),รังสิต - หัวลำโพง;Rangsit - Hua Lamphong ,รถโดยสาร TSB รถปรับอากาศ;Bus TSB Air Condition,3,063970,รังสิต - หัวลำโพง,Rangsit - Hua Lamphong,,未提供中文；保留泰文/英文原名,
3,公交车,2521,BMA,B2,ศาลาว่าการกรุงเทพมหานคร 2 - BTS สนามเป้า;BMA Bangkok City Hall 2 - BTS Sanam Pao,รถโดยสาร BMA Feeder รถปรับอากาศ;BMA Feeder Air bus,3,47D503,ศาลาว่าการกรุงเทพมหานคร 2 - BTS สนามเป้า,BMA Bangkok City Hall 2 - BTS Sanam Pao,,未提供中文；保留泰文/英文原名,
3,公交车,2523,BMA,B3,เคหะร่มเกล้า - ARL ลาดกระบัง;Kheha Romklao - ARL Lat Krabang,รถโดยสาร BMA Feeder รถปรับอากาศ;BMA Feeder Air bus,3,47D503,เคหะร่มเกล้า - ARL ลาดกระบัง,Kheha Romklao - ARL Lat Krabang,,未提供中文；保留泰文/英文原名,
3,公交车,2524,BMA,รถท่องเที่ยว 4 ตลาดน้ำ,MRT บางขุนนนท์ - 4 ตลาดน้ำ;MRT Bang Khun Non - 4 Floating Market,รถโดยสาร BMA Feeder รถปรับอากาศ;BMA Feeder Air bus,3,47d503,MRT บางขุนนนท์ - 4 ตลาดน้ำ,MRT Bang Khun Non - 4 Floating Market,,未提供中文；保留泰文/英文原名,
3,公交车,2525,BMA,สายสามเสน,สามเสน - ตั้งฮั่วเส็ง;Sam Sen - Tang Hua Seng,รถโดยสาร BMA Feeder รถปรับอากาศ;BMA Feeder Air bus,3,47d503,สามเสน - ตั้งฮั่วเส็ง,Sam Sen - Tang Hua Seng,,未提供中文；保留泰文/英文原名,
3,公交车,2570,TBCOK,1,หมู่บ้านตรีทิพย์ - รอบเมือง;Trithip Village - Rop Muang,รถโดยสารต่างจังหวัด รถโดยสารจังหวัดกระบี่ หมวด 1;Provincial bus Krabi Bus 1,3,EB0D0D,หมู่บ้านตรีทิพย์ - รอบเมือง,Trithip Village - Rop Muang,,未提供中文；保留泰文/英文原名,
3,公交车,2572,BMTA,2-29,MRT คลองบางไผ่ - เซ็นทรัลพระราม 2;MRT Khlong BangPhai - Central Rama 2,รถโดยสารประจำทาง ขสมก รถธรรมดา มาตรฐาน 3;Bangkok Mass Transit Authority Ordinary Standard 3,3,FF0000,MRT คลองบางไผ่ - เซ็นทรัลพระราม 2,MRT Khlong BangPhai - Central Rama 2,,未提供中文；保留泰文/英文原名,
